bedrift,avdeling,telefon,bransje,org num
Figure 8 Fjellsport DA,Trøndelag,,['Aktiviteter/events og mat'],915161413.0
Heimdal Klatresenter AS,Trøndelag,,['Aktiviteter/events og mat'],915674860.0
Æventyr DA,Nordland,,['Aktiviteter/events og mat'],919691506.0
Sáivu AS,Troms og Finnmark,,['Aktiviteter/events og mat'],926176498.0
Seljevoll AS,Nordland,,['Aktiviteter/events og mat'],926644149.0
John Strupstad,Møre og Romsdal,,['Aktiviteter/events og mat'],955575083.0
Selbu Villmark Knut Morten Stokke,Trøndelag,,['Aktiviteter/events og mat'],969998033.0
Gievrie Fealadimmie Rune Molnes,Oslo,,['Aktiviteter/events og mat'],971002433.0
Vargas Villmark Berit Lind Andersen,Oslo,,['Aktiviteter/events og mat'],977476402.0
Stall Stigen Magnar Ånes,Nordland,,['Aktiviteter/events og mat'],979982941.0
Ski og Klatring Anders Gran,Oslo,,['Aktiviteter/events og mat'],981723066.0
North Explorer Thor-Ivar Guldberg,Nordland,,['Aktiviteter/events og mat'],982227291.0
Lofoten Deep Sea Rafting ANS,Nordland,,['Aktiviteter/events og mat'],983030467.0
Gerhardssons Huskies,,,['Aktiviteter/events og mat'],983063330.0
Oddbjørn Alstad,Oslo,,['Aktiviteter/events og mat'],984234589.0
Lysklett Ute og Inne,Trøndelag,,['Aktiviteter/events og mat'],984410999.0
Ehl Aktivitet Espen Haanæs Lunøe,Oslo,,['Aktiviteter/events og mat'],984529260.0
Villmarkskompaniet AS,Innlandet,,['Aktiviteter/events og mat'],984681135.0
James Rendon Polania,Oslo,,['Aktiviteter/events og mat'],985213895.0
Lille Flue David Gourong,Oslo,,['Aktiviteter/events og mat'],985270309.0
Rolf Odd Melheim,Oslo,,['Aktiviteter/events og mat'],985602735.0
Mucho Macho Frode Kristiansen,Oslo,,['Aktiviteter/events og mat'],985841586.0
Trond Strømdahl,Oslo,,['Aktiviteter/events og mat'],986173153.0
Gjerdset Fjellopplevelser,Møre og Romsdal,,['Aktiviteter/events og mat'],986211667.0
Skognes Kayaking,Nordland,,['Aktiviteter/events og mat'],986936238.0
Kenneth Nygård Consulting,Oslo,,['Aktiviteter/events og mat'],987008911.0
Rollers.No V.Per Arne Isebakke,Oslo,,['Aktiviteter/events og mat'],987791721.0
Lapland Light AB,,,['Aktiviteter/events og mat'],989418785.0
Polar-Delikatesser DA,Oslo,,['Aktiviteter/events og mat'],989696238.0
Stall Lia V/Bente K. Nilsen,Møre og Romsdal,,['Aktiviteter/events og mat'],989888250.0
Crazy Coyote Events ANS,Trøndelag,,['Aktiviteter/events og mat'],990528942.0
Meløy Fjordrafting V/Håvard Jentoftsen,Nordland,,['Aktiviteter/events og mat'],990913390.0
Mjelles Vertikale Spesialoppdrag,Nordland,,['Aktiviteter/events og mat'],990990174.0
Simen A.H. Knudsen,Oslo,,['Aktiviteter/events og mat'],992250747.0
Bjørkmotunet Beate Høyås,Nordland,,['Aktiviteter/events og mat'],992588896.0
Helgetour Fjordrib Helge Samuel Zakariassen,Nordland,,['Aktiviteter/events og mat'],993899623.0
Coastal Event Arild Wennberg,Oslo,,['Aktiviteter/events og mat'],993993581.0
Søstrene Fagerjords DA,Nordland,,['Aktiviteter/events og mat'],994626795.0
Oslo Fjordfiske Iqbal,Oslo,,['Aktiviteter/events og mat'],994668498.0
Med Stein på Tur Stein-Fredrik Kynø,Oslo,,['Aktiviteter/events og mat'],994718576.0
Friluftspedagog Sb Kaspersen,Oslo,,['Aktiviteter/events og mat'],995390671.0
Eksotiske Jaktreiser Mohammad Inam Qadir,Oslo,,['Aktiviteter/events og mat'],995447746.0
Jæren Opplevelse DA,Rogaland,,['Aktiviteter/events og mat'],995726513.0
Knas Kjetil Nordermoen,Oslo,,['Aktiviteter/events og mat'],998209420.0
Audun M. Sletten,Trøndelag,,['Aktiviteter/events og mat'],998408334.0
Snorre Sulheim,Trøndelag,,['Aktiviteter/events og mat'],998540372.0
Iclub DA,Oslo,,['Aktiviteter/events og mat'],998737745.0
Lewis Empire Logistics,,,['Aktiviteter/events og mat'],998864356.0
Friisvegen Huskies Bjørn Ove Kristiansen,Innlandet,,['Aktiviteter/events og mat'],912748413.0
Extreme Norway AS,Trøndelag,480 60 623,['Aktiviteter/events og mat'],912976750.0
Oppdal Elvefestival,Trøndelag,,['Aktiviteter/events og mat'],912971066.0
Storebø Aquaculture,Vestland,,['Aktiviteter/events og mat'],913301757.0
Vikna Adventures AS,Trøndelag,,['Aktiviteter/events og mat'],813347512.0
Best Fishing-Nordkapp Piotr Jastrzebski,Troms og Finnmark,,['Aktiviteter/events og mat'],913487281.0
Loppa Adventure AS,Troms og Finnmark,,['Aktiviteter/events og mat'],913499891.0
Orca Atlantic AS,Møre og Romsdal,,['Aktiviteter/events og mat'],913508165.0
Myra Gård Gry Iren Elvelund Nyheim,Troms og Finnmark,907 35 842,['Aktiviteter/events og mat'],913514408.0
Ørje Gummibåtfestival,Viken,,['Aktiviteter/events og mat'],911823284.0
Karl Vidar Førde,Vestland,959 82 950,['Aktiviteter/events og mat'],913642937.0
Varanger Arctic Kite Enduro AS,,,['Aktiviteter/events og mat'],913668065.0
Eventyrturer Tommy Steinsland,Vestland,911 60 868,['Aktiviteter/events og mat'],913700872.0
Fluvio Jack Hembre Mcdonald,Trøndelag,,['Aktiviteter/events og mat'],913738675.0
Yttersia Mat- og Kystkultur,Troms og Finnmark,900 73 171,['Aktiviteter/events og mat'],913601998.0
Even Berntsen Fjell og Friluftsliv,Innlandet,480 36 938,['Aktiviteter/events og mat'],813793962.0
Krekling Service og Fritid,Viken,928 72 871,['Aktiviteter/events og mat'],913867009.0
Nord Er Din Beste Venn Anita Sele Kittelsen,Viken,,['Aktiviteter/events og mat'],913966937.0
Magnus Grönberg,Viken,954 93 698,['Aktiviteter/events og mat'],914262569.0
Unnavei Anette Kristiansen,Vestland,,['Aktiviteter/events og mat'],914285712.0
Ola Hovdenak,Møre og Romsdal,971 47 088,['Aktiviteter/events og mat'],914518857.0
Per Bjorland,Rogaland,,['Aktiviteter/events og mat'],914531349.0
Remme Aktivum,Vestland,951 79 284,['Aktiviteter/events og mat'],914735548.0
Erleholmen Fauna Wenche E. Strømme,Vestland,,['Aktiviteter/events og mat'],914997461.0
Midnattsolveien AS,Nordland,920 49 640,['Aktiviteter/events og mat'],915081371.0
Sami Xtreme Odd Iver Nilsen Sara,,416 61 621,['Aktiviteter/events og mat'],915145299.0
Voss Kroppsfykarlag,Vestland,,['Aktiviteter/events og mat'],815149262.0
Carl Joacim Fensbekk,Troms og Finnmark,481 37 719,['Aktiviteter/events og mat'],915168191.0
Rib Oslo AS,Oslo,400 06 989,['Aktiviteter/events og mat'],915194192.0
Ry Laksefiske & Gjestegård - Grane/Stene Evald Grane,Trøndelag,930 96 310,['Aktiviteter/events og mat'],915374263.0
Northern Light Tours Marit Sara,Troms og Finnmark,,['Aktiviteter/events og mat'],915411533.0
Bærtur Kulinariske Christopher Schønefeld,Møre og Romsdal,458 39 160,['Aktiviteter/events og mat'],915417515.0
Myrvollstua Myrnes,Troms og Finnmark,,['Aktiviteter/events og mat'],915496776.0
Liftoff Holding AS,Vestfold og Telemark,,['Aktiviteter/events og mat'],915507689.0
Antonio Palavra White Water,Innlandet,981 53 222,['Aktiviteter/events og mat'],915522572.0
Bogolini Trym Håvard Bogen,Viken,,['Aktiviteter/events og mat'],915573185.0
Rypetoppen Holding AS,Trøndelag,920 51 843,['Aktiviteter/events og mat'],915608280.0
Ersvika Friluftsliv Lars William Hauge,Nordland,991 27 042,['Aktiviteter/events og mat'],915868878.0
Dyrendahl og Langseter Grendalag,Trøndelag,,['Aktiviteter/events og mat'],815899822.0
Nilut Sámi Siida,Troms og Finnmark,913 85 488,['Aktiviteter/events og mat'],816069602.0
Knut Torpe,Viken,,['Aktiviteter/events og mat'],916078137.0
Turer og Kurs Med Løøv,Nordland,,['Aktiviteter/events og mat'],916112920.0
Tore Nyman,Vestfold og Telemark,971 97 575,['Aktiviteter/events og mat'],916197160.0
Norfishinfo Rolf Ernstsen Winther,Troms og Finnmark,,['Aktiviteter/events og mat'],916372442.0
Helgeland Friluftsråd,Nordland,,['Aktiviteter/events og mat'],916657390.0
Steinar Matre Padling og Fritid,Vestfold og Telemark,,['Aktiviteter/events og mat'],916727682.0
Adventurer Unebergtatt Une Prestholt,Viken,903 69 227,['Aktiviteter/events og mat'],916834640.0
Rieban Husky Nicole Fuchs,Nordland,,['Aktiviteter/events og mat'],916829841.0
Smart Tours,Vestland,960 44 892,['Aktiviteter/events og mat'],816875692.0
Van Den Berg,Innlandet,402 47 075,['Aktiviteter/events og mat'],916949634.0
Skit og Kanel Ingvild Austgulen,Nordland,,['Aktiviteter/events og mat'],916523831.0
Polardogs Svalbard Philipp Bergau,Svalbard,,['Aktiviteter/events og mat'],916996586.0
Hilde Stensbøl,Innlandet,952 97 036,['Aktiviteter/events og mat'],817017282.0
Lofoten Extreme AS,Viken,,['Aktiviteter/events og mat'],917035091.0
Hem's Topp Turer Anders Romstad Hem,Innlandet,,['Aktiviteter/events og mat'],917109028.0
Ekskursjonskomiteen for Kjemistudenter Klasse19,Trøndelag,,['Aktiviteter/events og mat'],917117292.0
Te-Fiske Trond Espeland,Vestland,,['Aktiviteter/events og mat'],917271763.0
Mira Karppinen,Troms og Finnmark,,['Aktiviteter/events og mat'],917284210.0
Escape Adventures AS,Trøndelag,,['Aktiviteter/events og mat'],917306036.0
Christiansen Fjellsport,Vestland,,['Aktiviteter/events og mat'],917327831.0
Fjord and Coast Adventure AS,Vestland,922 46 511,['Aktiviteter/events og mat'],917372209.0
Jiehkkevarri Adventure Hovard Guttormsen,,,['Aktiviteter/events og mat'],917374805.0
Røros Airsoft,Trøndelag,,['Aktiviteter/events og mat'],917456399.0
Hoff Leirviks Turer i NÆR Natur,Trøndelag,,['Aktiviteter/events og mat'],917546940.0
Slowdog Adventure Steinar Fenes,Trøndelag,932 65 062,['Aktiviteter/events og mat'],917552673.0
Fraspark Victor Herwig Buer,Vestfold og Telemark,,['Aktiviteter/events og mat'],917756090.0
Tivona Naturopplevelser DA,Trøndelag,,['Aktiviteter/events og mat'],917702012.0
Skrova Kayak Adventours Michal Kraus,Nordland,,['Aktiviteter/events og mat'],917844291.0
Ringebu Natur SA,Innlandet,997 20 001,['Aktiviteter/events og mat'],916373244.0
Jkk AS,Innlandet,,['Aktiviteter/events og mat'],917903719.0
Sandnes Kulturgård Ved Jannie Pettersen,Troms og Finnmark,,['Aktiviteter/events og mat'],917873569.0
Foreninga!,Oslo,,['Aktiviteter/events og mat'],917999325.0
Veteranbåtmaskinisten Ronæs,Rogaland,457 27 003,['Aktiviteter/events og mat'],918012869.0
Rjupesleppet AS,Innlandet,,['Aktiviteter/events og mat'],918060103.0
Romsåsen Gruveopplevelser Bjørnar Karlse,Viken,917 41 963,['Aktiviteter/events og mat'],918110917.0
Danielsen Klatreopplevelser,Oslo,928 29 100,['Aktiviteter/events og mat'],918162984.0
Fjellboms Kjell Jonsson,Oslo,,['Aktiviteter/events og mat'],918275703.0
Artic Discover Tøllefsen,Troms og Finnmark,,['Aktiviteter/events og mat'],918323619.0
Rehnlund Turisme,Troms og Finnmark,,['Aktiviteter/events og mat'],918368817.0
Kraftverk Tingvoll DA,Møre og Romsdal,979 71 211,['Aktiviteter/events og mat'],918520635.0
Paradis Villmarksleir Christian Svartis,Nordland,,['Aktiviteter/events og mat'],918563431.0
"Big Fish, Fiskeguide Bjørnar Kovsand",Vestfold og Telemark,971 93 853,['Aktiviteter/events og mat'],918896740.0
Cape East Arctic Adventure Trond Henriksen,Viken,,['Aktiviteter/events og mat'],918901116.0
Lofoten Sea To Summit Ånensen,Nordland,,['Aktiviteter/events og mat'],918947566.0
Olsen Multisea Services,Nordland,,['Aktiviteter/events og mat'],919086017.0
Artemis Events og Catering Janaina Artemis Do Carmo,Vestfold og Telemark,,['Aktiviteter/events og mat'],919123028.0
Bergen Rib Adventures AS,Vestland,,['Aktiviteter/events og mat'],919171219.0
Aktiv Vega SA,,,['Aktiviteter/events og mat'],918468323.0
Jacobsen på Risøya Naturreservat,Troms og Finnmark,,['Aktiviteter/events og mat'],919283688.0
Sigurd Sælthun,Troms og Finnmark,,['Aktiviteter/events og mat'],919427671.0
Lundgren Consult,Innlandet,,['Aktiviteter/events og mat'],919462159.0
Røros Kanefart-Forening,Trøndelag,,['Aktiviteter/events og mat'],919508191.0
Fjellengen Guiding,Viken,954 43 368,['Aktiviteter/events og mat'],919689501.0
Adventure of A Lifetime AS,Rogaland,,['Hovedkontortjenester'],919802766.0
Training Travel DA,Vestland,,['Aktiviteter/events og mat'],918571779.0
Tronfjell Opplevelser,Innlandet,,['Aktiviteter/events og mat'],919572779.0
Lindgrens Husky,Trøndelag,,['Aktiviteter/events og mat'],919939850.0
6am Success Wessel,Oslo,916 65 630,['Aktiviteter/events og mat'],919936509.0
Hangout Aktivitetssenter AS,Trøndelag,,['Aktiviteter/events og mat'],920175198.0
Sequestered DA,Innlandet,,['Aktiviteter/events og mat'],920226086.0
Golf and Stars AS,Oslo,,['Aktiviteter/events og mat'],920370330.0
Dyp AS,Agder,,['Aktiviteter/events og mat'],920383149.0
Langfjord Fisk Haugstad,Agder,,['Aktiviteter/events og mat'],920447147.0
Smart Experiences AS,Rogaland,,['Aktiviteter/events og mat'],920618545.0
Naturgaid Ragnar Holm,Trøndelag,,['Aktiviteter/events og mat'],920656145.0
Kultur Inger Johanne Grødem,Viken,901 78 770,['Aktiviteter/events og mat'],919939451.0
Camilla Langbråthen,Oslo,,['Aktiviteter/events og mat'],820679172.0
B.Moen Events,Innlandet,,['Aktiviteter/events og mat'],920795080.0
Nygård Service & Konsult Glenn André Nygård Pedersen,Vestland,,['Aktiviteter/events og mat'],920850731.0
Aktivmestring DA,Vestland,,['Aktiviteter/events og mat'],920915868.0
Arctica Invest AS,Rogaland,,['Hovedkontortjenester'],821104572.0
Corway Tours & Trading AS,Rogaland,,['Aktiviteter/events og mat'],921118929.0
Arctic Excursions Lakselvnes,,,['Aktiviteter/events og mat'],921141653.0
Ruben Dalsbø,Vestland,,['Aktiviteter/events og mat'],821198402.0
Hanne Sofie Åsen,Nordland,,['Aktiviteter/events og mat'],921286376.0
Lofoten Fishing & Boat Rental Bunda,Viken,,['Aktiviteter/events og mat'],921329393.0
Ferrari-Fieldtrips Ann Christin Aimee Ella Ferrari Hol,Viken,,['Aktiviteter/events og mat'],921334354.0
Ida Grindland,Viken,,['Aktiviteter/events og mat'],921383827.0
Nlt Guide Company Moen,Troms og Finnmark,,['Aktiviteter/events og mat'],821400252.0
Lillian Brandsfjell,Trøndelag,,['Aktiviteter/events og mat'],921671598.0
Reindeer Event AS,,,['Aktiviteter/events og mat'],921709382.0
Heia Naturen AS,Troms og Finnmark,,['Aktiviteter/events og mat'],921751087.0
Ryfylke Bike Tours Søyland,Rogaland,,['Aktiviteter/events og mat'],921783086.0
Vestfold Paintballarena Rune Kjellsen,Vestfold og Telemark,924 04 821,['Aktiviteter/events og mat'],922056145.0
Hustadvika Havpark AS,Møre og Romsdal,,['Aktiviteter/events og mat'],922068763.0
Husky Andøy Uwe Baumgärtel,Nordland,,['Aktiviteter/events og mat'],922148481.0
Quizolini Strømsnes,Vestland,,['Aktiviteter/events og mat'],922159750.0
Nørholm Gård Unni Hølland Rustad,Agder,,['Aktiviteter/events og mat'],922191786.0
Sammen på Sjøen,Vestland,,['Aktiviteter/events og mat'],922187932.0
Wernhoff Alpine & Arctic,Møre og Romsdal,,['Aktiviteter/events og mat'],922173125.0
Kullstad Landliv,Troms og Finnmark,,['Aktiviteter/events og mat'],922248818.0
Twork AS,Agder,,['Aktiviteter/events og mat'],922244995.0
Abelvaer Fishing Adventure Edvardsen,Trøndelag,,['Aktiviteter/events og mat'],922333971.0
Arctic Waters Hannes Lerke,Troms og Finnmark,465 29 610,['Aktiviteter/events og mat'],922368406.0
Seayachts AS,Viken,,['Aktiviteter/events og mat'],822425372.0
Fjordland Artic Cruise AS,Vestland,,['Aktiviteter/events og mat'],922559392.0
Berglund Topptur-lyngen.no,Troms og Finnmark,,['Aktiviteter/events og mat'],922648174.0
Norsebee Sail & Ski AS,Troms og Finnmark,,['Aktiviteter/events og mat'],922755485.0
Snowhow Thorleif Svendsen,Troms og Finnmark,414 67 722,['Aktiviteter/events og mat'],922773106.0
Geir-Ivar Vikholt,Troms og Finnmark,,['Aktiviteter/events og mat'],922781281.0
Read Adventurers,Oslo,,['Aktiviteter/events og mat'],922600058.0
Salten Diving and Adventures Chloe Jackie Marechal,Nordland,,['Aktiviteter/events og mat'],922876975.0
Bakkeland,Svalbard,,['Aktiviteter/events og mat'],922949808.0
Tømmerdal,Viken,,['Aktiviteter/events og mat'],922962944.0
Friluftsliv & Natur Arrangement - Alt Håp Er Ute Jørgen Vestheim,Viken,,['Aktiviteter/events og mat'],923009264.0
Naturopplevelser Kristense Larsen,Agder,,['Aktiviteter/events og mat'],922988196.0
Ekstrem Friluftsglede v/Hell,Nordland,,['Aktiviteter/events og mat'],923078789.0
Nevernes Brigitte Meier Dewhirst,Troms og Finnmark,,['Aktiviteter/events og mat'],923109048.0
Heurgren - Kommunikasjon og Utvikling,Trøndelag,,['Aktiviteter/events og mat'],922817197.0
Sun Travel AS,Vestland,,['Aktiviteter/events og mat'],923332219.0
Ronnqvist Born To Explore Sara Angelica Rönnqvist,Innlandet,980 63 910,['Aktiviteter/events og mat'],923328629.0
Jølster Adventure DA,Vestland,952 01 004,['Aktiviteter/events og mat'],923213813.0
Inner Peace Coaching Lene Grønnæss,Viken,,['Aktiviteter/events og mat'],923413839.0
Jenensch Steinbock Adventures,Vestland,,['Aktiviteter/events og mat'],923477497.0
Helgeland Villmarksferie Anders Kvaløy Olsen,Nordland,971 23 823,['Aktiviteter/events og mat'],923468544.0
Alpakkavandring Bjørn Brændshøi,Viken,,['Aktiviteter/events og mat'],923580344.0
Arctic Kayak and Hike Adventures,Viken,,['Aktiviteter/events og mat'],923597042.0
Big Waves Even Kristoffer Enoksen,Nordland,,['Aktiviteter/events og mat'],923691499.0
Frida Tronbøl ENK,Vestland,,['Aktiviteter/events og mat'],923488286.0
Hamaren Event AS,Vestfold og Telemark,,['Aktiviteter/events og mat'],923798501.0
Fjelloppleving - Kristine Solberg,Vestland,,['Aktiviteter/events og mat'],923806083.0
"Aastrøm Husky Safari, Ekkerøy - Vadsø - Varanger",,,['Aktiviteter/events og mat'],923812369.0
Andreas Ebbesen,Oslo,,['Aktiviteter/events og mat'],923821767.0
Tundra Camp AS,Troms og Finnmark,,['Aktiviteter/events og mat'],923822267.0
Atlas Diva Volha Sprenger,Vestland,,['Aktiviteter/events og mat'],923842918.0
Wulff Vista,Agder,,['Aktiviteter/events og mat'],923902619.0
Lisbet Vatten,Møre og Romsdal,,['Aktiviteter/events og mat'],923961445.0
Russian Border Husky Tours v/ Falter,Troms og Finnmark,,['Aktiviteter/events og mat'],824034532.0
Vegard Olsen Utmarkstjeneste,Troms og Finnmark,,['Aktiviteter/events og mat'],924188723.0
Kemnitz,Troms og Finnmark,,['Aktiviteter/events og mat'],924319054.0
Smiles Pr Hour Geir Åge Stenersen,Viken,970 78 283,['Aktiviteter/events og mat'],924409673.0
Aisa Adventures John Arvid Sara,,,['Aktiviteter/events og mat'],924453036.0
Andreassen Hund og Friluft,Innlandet,,['Aktiviteter/events og mat'],924479760.0
Visit The Wolf Den Cb Johansen,Troms og Finnmark,,['Aktiviteter/events og mat'],924416823.0
Fjell Veiledning v/ Laurits Hansen,Vestland,,['Aktiviteter/events og mat'],924524995.0
Albert Fernandez Photography,Nordland,,['Aktiviteter/events og mat'],924531622.0
Arctic-Landscapes Marc-Eduard Ihle,Nordland,,['Aktiviteter/events og mat'],924541202.0
H Skoglunn,Viken,,['Aktiviteter/events og mat'],924538627.0
Horisont Husky AS,Troms og Finnmark,,['Aktiviteter/events og mat'],924412828.0
Vestertana Eiendom AS,Trøndelag,,['Aktiviteter/events og mat'],924462922.0
Ørjan Kristoffersen,Troms og Finnmark,,['Aktiviteter/events og mat'],924565969.0
Bms Tjenester Britt-Mari Langerud,Agder,,['Aktiviteter/events og mat'],924573287.0
This Is Narvik AS,Nordland,,['Aktiviteter/events og mat'],924579889.0
Sykkelfestivalen AS,Innlandet,,['Aktiviteter/events og mat'],924595787.0
Honningdal Enterprises Inge Petter Honningdal Amlien,,,['Aktiviteter/events og mat'],924610727.0
Nordeggen,Viken,,['Aktiviteter/events og mat'],824747202.0
Stensvold Nature Guiding,Troms og Finnmark,476 52 959,['Aktiviteter/events og mat'],924783206.0
Outbound By Sayeed Salim,Oslo,,['Aktiviteter/events og mat'],924797061.0
Magnus Sjaastad,Trøndelag,,['Aktiviteter/events og mat'],924769858.0
Explore Leka DA,Trøndelag,478 33 025,['Aktiviteter/events og mat'],925032123.0
Arctic Outlaws Esbern Joham Budolfsen,Troms og Finnmark,,['Aktiviteter/events og mat'],825034692.0
"Ocean Events, Dominique Espantoso",Innlandet,,['Aktiviteter/events og mat'],924806214.0
Mcmenemy Fjord Outlook,Vestland,,['Aktiviteter/events og mat'],925087076.0
Fjellvant Pettersen,Vestfold og Telemark,,['Aktiviteter/events og mat'],825111972.0
