bedrift,avdeling,telefon,bransje,org num
Advokatfirmaet Eirik Ramsland,Agder,38 27 80 40,['Advokater og juridiske tjenester'],915191231.0
Advokat Unni Rådalen,Viken,69 88 66 80,['Advokater og juridiske tjenester'],993359289.0
Advokat Marius Haugstoga,Vestfold og Telemark,35 90 58 90,['Advokater og juridiske tjenester'],915056776.0
"Advokatene Myrvold, Nøkleby, Gjølstad & Løvberg",Innlandet,62 88 89 70,['Advokater og juridiske tjenester'],980271528.0
Advokat Arild Almklov,Vestfold og Telemark,,['Advokater og juridiske tjenester'],995102218.0
Advokatfirma Skomakerstuen AS,Agder,918 31 959,['Advokater og juridiske tjenester'],997832655.0
Advokatfirmaet Siri K. Karlsen AS,Vestfold og Telemark,908 35 656,['Advokater og juridiske tjenester'],818120842.0
Riid Advokatfirma AS,Møre og Romsdal,,['Advokater og juridiske tjenester'],920521797.0
Advokatfirmaet Pilar AS,Trøndelag,930 29 326,['Advokater og juridiske tjenester'],925443425.0
Advokat Trond Karlsen (Advokathuset Fredrikstad),Viken,69 30 19 00,['Advokater og juridiske tjenester'],991475990.0
Lars Thomas Rodvelt,Agder,37 25 81 80,['Advokater og juridiske tjenester'],971456221.0
Advokatfirma Anders Schjøllert Fredheim,Viken,905 67 728,['Advokater og juridiske tjenester'],889993502.0
Kristian Huser,Oslo,23 22 40 01,['Advokater og juridiske tjenester'],974435551.0
Stray & Wåland Advokatdrift AS,Agder,934 43 000,['Advokater og juridiske tjenester'],918990208.0
A. A. Berg,Trøndelag,73 99 04 40,['Advokater og juridiske tjenester'],979159129.0
Advokatfirmaet Leknesund,Agder,38 27 80 40,['Advokater og juridiske tjenester'],917861684.0
Jan R Mikkelsen,Viken,32 87 82 00,['Advokater og juridiske tjenester'],971464488.0
Advokat Jan R Mikkelsen,Viken,32 87 82 00,['Advokater og juridiske tjenester'],971464488.0
Advokatfirmaet Lilleøy- Andersen AS,Oslo,971 09 504,['Advokater og juridiske tjenester'],921566026.0
Advokat Ole Christian Hyggen AS,Oslo,,['Advokater og juridiske tjenester'],826660082.0
Advokat Lene Knapstad AS,Vestland,992 56 900,['Advokater og juridiske tjenester'],922069972.0
Advokatfirmaet Sletten AS,Oslo,917 13 007,['Advokater og juridiske tjenester'],921973241.0
Advokatfirmaet Hermansen AS,Vestland,,['Advokater og juridiske tjenester'],916689659.0
Advokat Torunn Karlsvik Glenna,Vestfold og Telemark,916 86 932,['Advokater og juridiske tjenester'],989690442.0
Advokat Hallvard Totland,Rogaland,,['Advokater og juridiske tjenester'],925083003.0
Tom Kåre Bratbak,Viken,69 84 42 00,['Advokater og juridiske tjenester'],945472774.0
Advokat Julianne Sellgren,Vestland,53 40 24 40,['Advokater og juridiske tjenester'],917333157.0
Advokat Siri Brænden,Innlandet,62 88 27 80,['Advokater og juridiske tjenester'],983459935.0
Advokat Øystein T. Meidell Dahle,Vestland,406 39 898,['Advokater og juridiske tjenester'],923713859.0
Advokat John Heitmann AS,Rogaland,,['Advokater og juridiske tjenester'],913010302.0
Blaauw Legal Advokatfirma M.N.A.,Vestland,,['Advokater og juridiske tjenester'],923757147.0
Advokatene Sveen AS,Innlandet,61 36 03 66,['Advokater og juridiske tjenester'],994267256.0
Wyller Thomas R,Oslo,917 96 228,['Advokater og juridiske tjenester'],979709935.0
Advokat Petter Dragvold,Oslo,982 07 111,['Advokater og juridiske tjenester'],994974769.0
Advokat Pål Espås,Trøndelag,928 06 374,['Advokater og juridiske tjenester'],920020208.0
Advokat Siv-Kristin Hansen,Nordland,,['Advokater og juridiske tjenester'],985453977.0
Advokatfirmaet Tjentland AS,Vestfold og Telemark,,['Advokater og juridiske tjenester'],925554383.0
Advokat Hanne Sverdrup Dahl,Innlandet,,['Advokater og juridiske tjenester'],987605790.0
Advokat T A Smith Hoen,Viken,977 60 780,['Advokater og juridiske tjenester'],982299551.0
Advokat Mimi K Berdal,Oslo,908 92 442,['Advokater og juridiske tjenester'],988743283.0
Advokat Kjetil Mjaaland,Rogaland,951 10 384,['Advokater og juridiske tjenester'],924058501.0
Advokat Karl Anders Horneland,Vestland,,['Advokater og juridiske tjenester'],995336723.0
Advokat Torhild Holth,Oslo,,['Advokater og juridiske tjenester'],914746574.0
Advokat Cecilie Haavik,Oslo,990 97 409,['Advokater og juridiske tjenester'],915805183.0
Advokat Anne Kristine Bohinen,Oslo,22 98 90 40,['Advokater og juridiske tjenester'],977558883.0
Advokat Gunnar Angaard,Vestland,,['Advokater og juridiske tjenester'],990863431.0
Advokat Bohinen,Oslo,22 98 90 40,['Advokater og juridiske tjenester'],977558883.0
Ole Johan Berge,Rogaland,52 70 87 60,['Advokater og juridiske tjenester'],981842502.0
Skutvik Advokatfirmaet,Rogaland,51 84 59 90,['Advokater og juridiske tjenester'],971471891.0
Advokat Line Hvidtsten Ingebrigtsen,Vestland,55 55 96 11,['Advokater og juridiske tjenester'],982757673.0
Advokat Erik Jønsson AS,Vestland,909 93 717,['Advokater og juridiske tjenester'],991085955.0
Gro Enochsen,Innlandet,,['Advokater og juridiske tjenester'],987027827.0
Anskaffelsesadvokaten AS,Oslo,409 19 988,['Advokater og juridiske tjenester'],819042462.0
Advokatfirmaet Espen Refstie,Viken,970 93 636,['Advokater og juridiske tjenester'],988778508.0
Sandvika Advokatkontor DA,Viken,67 50 50 00,['Advokater og juridiske tjenester'],971450576.0
Drageland Advokatfirma AS,Agder,38 33 00 15,['Advokater og juridiske tjenester'],996748502.0
Advokat Ove Herman Frang,Innlandet,62 41 17 22,['Advokater og juridiske tjenester'],961195896.0
Advokatfirmaet Steinsvik,Oslo,22 20 25 00,['Advokater og juridiske tjenester'],812015362.0
Advokat Marianne Darre-Næss,Viken,902 85 747,['Advokater og juridiske tjenester'],997483332.0
Advokatfirmaet Steinsvik AS,Oslo,22 20 25 00,['Advokater og juridiske tjenester'],812015362.0
Advokatfirmaet Taha AS,Oslo,412 39 908,['Advokater og juridiske tjenester'],917019983.0
Advokat Jorunn Hegle Hovda,Oslo,,['Advokater og juridiske tjenester'],921046545.0
Advokat Birgitte G Eknes AS,Vestland,936 41 061,['Advokater og juridiske tjenester'],924832851.0
Advokat Odd Arne Nilsen AS,Møre og Romsdal,70 12 51 21,['Advokater og juridiske tjenester'],993629103.0
Advokatkontoret Nordenfjeldske AS,Trøndelag,73 80 25 80,['Advokater og juridiske tjenester'],920234798.0
Advokat Per Magnus Falnes,Vestland,400 83 700,['Advokater og juridiske tjenester'],926192442.0
Advokatfirmaet Hvidsten AS,Vestland,,['Advokater og juridiske tjenester'],993496669.0
Advokat Ingunn Kjeldstad,Trøndelag,450 07 020,['Advokater og juridiske tjenester'],988835129.0
Monica Bryner,Vestland,55 36 11 50,['Advokater og juridiske tjenester'],986458174.0
Advokat Monica Bryner,Vestland,55 36 11 50,['Advokater og juridiske tjenester'],986458174.0
Advokat Linda Brevik AS,Møre og Romsdal,920 18 058,['Advokater og juridiske tjenester'],912533603.0
Proadvokatene AS,Møre og Romsdal,458 48 615,['Advokater og juridiske tjenester'],918474579.0
Advokat Bjørndal AS,Rogaland,,['Advokater og juridiske tjenester'],923884793.0
Advokat Mette Ekroll Nyland,Møre og Romsdal,911 49 747,['Advokater og juridiske tjenester'],986183779.0
Tysse Rune Advokat,Vestland,57 83 71 30,['Advokater og juridiske tjenester'],977332001.0
Advokat Bent Luther,Viken,404 96 295,['Advokater og juridiske tjenester'],990120218.0
Bent Luther Advokat,Viken,404 96 295,['Advokater og juridiske tjenester'],990120218.0
Lister Advokatene AS,Agder,38 32 50 50,['Advokater og juridiske tjenester'],981487249.0
Advokat Robert Voldhuset,Viken,,['Advokater og juridiske tjenester'],996421287.0
Advokatfirmaet RUV,Oslo,23 23 93 02,['Advokater og juridiske tjenester'],996421287.0
Advokat Aina Heldal Bøe,Vestland,,['Advokater og juridiske tjenester'],917642516.0
Advokat Ingrid Humerfelt Eckhoff AS,Oslo,,['Advokater og juridiske tjenester'],925656887.0
Advokat Lena Ødegård,Oslo,22 05 10 50,['Advokater og juridiske tjenester'],976146115.0
Advokat Olga Halvorsen,Viken,414 79 316,['Advokater og juridiske tjenester'],985335249.0
69' Nord Advokatfirma AS,Troms og Finnmark,,['Advokater og juridiske tjenester'],992837160.0
Advokatene Rieber-Mohn & Melby AS,Oslo,413 13 880,['Advokater og juridiske tjenester'],923453083.0
Magnhild Pape Meringen,Møre og Romsdal,,['Advokater og juridiske tjenester'],990573603.0
Advokatfirmaet Sander AS,Viken,942 18 620,['Advokater og juridiske tjenester'],916607628.0
Advokat Knut-Asbjørn Solevåg,Møre og Romsdal,70 10 93 90,['Advokater og juridiske tjenester'],971368314.0
Edv T Eide Advokat,Møre og Romsdal,71 57 04 90,['Advokater og juridiske tjenester'],975350754.0
Advokat Helge S Gasser,Viken,69 36 73 00,['Advokater og juridiske tjenester'],988600768.0
Advokatfirmaet Cecilie Schjatvet AS,Oslo,947 84 179,['Advokater og juridiske tjenester'],924986565.0
Advokat Gro Arnesen Fremstad AS,Viken,64 90 70 50,['Advokater og juridiske tjenester'],917337829.0
Sølvi Wold,Troms og Finnmark,77 75 12 00,['Advokater og juridiske tjenester'],983523323.0
Fredrik Sollie,Oslo,22 60 24 00,['Advokater og juridiske tjenester'],981744225.0
Advokat Ivar Blikra AS,Vestland,57 83 39 00,['Advokater og juridiske tjenester'],986395253.0
Advokat Kjartan Wiik,Nordland,,['Advokater og juridiske tjenester'],815560272.0
Advokatfirmaet Sjøquist & Hopsø AS,Trøndelag,,['Advokater og juridiske tjenester'],926673890.0
Advokat Are Bohne,Vestfold og Telemark,930 85 160,['Advokater og juridiske tjenester'],984089201.0
Sveen Rødningsby Advokatfirma AS,Innlandet,,['Advokater og juridiske tjenester'],924879432.0
Kåre Lund Advokat,Innlandet,61 23 75 50,['Advokater og juridiske tjenester'],971549017.0
Advokatfirma Syvertsen AS,Viken,,['Advokater og juridiske tjenester'],918329110.0
Advokat Trygve Eriksen AS,Nordland,,['Advokater og juridiske tjenester'],925535036.0
Frogner Advokatkontor,Oslo,,['Advokater og juridiske tjenester'],912524787.0
Sveinung Søndervik Johnsen,Agder,38 17 89 40,['Advokater og juridiske tjenester'],974449951.0
Advokat Koch AS,Viken,,['Advokater og juridiske tjenester'],918460691.0
Gerd C. Haagensen Advokatfirma AS,Møre og Romsdal,901 23 077,['Advokater og juridiske tjenester'],912082830.0
Momentum Advokat AS,Trøndelag,953 30 007,['Advokater og juridiske tjenester'],916052413.0
Advokat Frank Ove Kvalvik AS,Nordland,,['Advokater og juridiske tjenester'],913875257.0
Advokat Martin Bråteng,Nordland,75 16 62 00,['Advokater og juridiske tjenester'],899246012.0
Advokat Håvard Wiig Andersen,Vestfold og Telemark,,['Advokater og juridiske tjenester'],915627919.0
Advokatfirmaet Glomdal Juridiske AS,Innlandet,,['Advokater og juridiske tjenester'],920271669.0
Advokat Hansson,Agder,957 75 875,['Advokater og juridiske tjenester'],924369647.0
Advokat Nadheim AS,Viken,67 56 59 00,['Advokater og juridiske tjenester'],957785409.0
Advokat Karsten Gjone,Viken,32 98 46 60,['Advokater og juridiske tjenester'],983456391.0
Svein Kjetil Stallemo Advokatfirmaet,Agder,38 17 97 10,['Advokater og juridiske tjenester'],992092092.0
Advokatkontoret 101 AS,Nordland,,['Advokater og juridiske tjenester'],916553404.0
Advokat Ingrid Aksnes,Vestland,55 90 45 60,['Advokater og juridiske tjenester'],820640462.0
Advokatfirmaet Slettebø AS,Vestfold og Telemark,456 60 443,['Advokater og juridiske tjenester'],924301767.0
Advokatfellesskapet Cramer,Vestfold og Telemark,33 30 76 90,['Advokater og juridiske tjenester'],989486535.0
Advokatene Cramer & Co,Vestfold og Telemark,33 30 76 90,['Advokater og juridiske tjenester'],989486535.0
Advokat Andreas Rønvik Møien,Viken,67 50 50 00,['Advokater og juridiske tjenester'],916057741.0
Advokatene Lång ANS,Oslo,,['Advokater og juridiske tjenester'],974262584.0
Advokat Døvik AS,Viken,,['Advokater og juridiske tjenester'],998450349.0
Advokathuset Sør,Agder,38 27 80 40,['Advokater og juridiske tjenester'],994619640.0
Advokat Svein Drangeid AS,Vestfold og Telemark,,['Advokater og juridiske tjenester'],917472297.0
Advokatfirmaet Torgrimsby AS,Oslo,,['Advokater og juridiske tjenester'],921903898.0
Advokat Anders Goplen Haug,Viken,,['Advokater og juridiske tjenester'],922051631.0
Advokat Anders Gustav Bjørnsen,Innlandet,,['Advokater og juridiske tjenester'],920171826.0
Hortensadvokatene,Vestfold og Telemark,33 07 15 30,['Advokater og juridiske tjenester'],883419782.0
Advokat Per Kristian Hansen,Vestfold og Telemark,924 51 255,['Advokater og juridiske tjenester'],883419782.0
Personskadeadvokaten AS,Vestland,924 15 261,['Advokater og juridiske tjenester'],983977065.0
Advokat Jørund Aarrestad,Vestland,55 18 66 62,['Advokater og juridiske tjenester'],983977065.0
Personskadeadvokaten AS,Oslo,924 15 261,['Advokater og juridiske tjenester'],983977065.0
Advokat Camilla Solbakken AS,Møre og Romsdal,948 49 706,['Advokater og juridiske tjenester'],921173938.0
Advokatfirmaet Schjølberg,Oslo,906 18 224,['Advokater og juridiske tjenester'],918840486.0
Advokat Cathrine Grøndahl,Oslo,24 14 53 50,['Advokater og juridiske tjenester'],920006744.0
Advokat Liv Aandal,Viken,,['Advokater og juridiske tjenester'],922958432.0
Advokat Trond Dyvik,Viken,64 98 39 00,['Advokater og juridiske tjenester'],983582176.0
Advokat Torunn Agtind,Vestfold og Telemark,33 36 73 55,['Advokater og juridiske tjenester'],985229481.0
Nilsen Bjørn Trygve,Vestfold og Telemark,,['Advokater og juridiske tjenester'],981856791.0
Advokatfirmaet Brækhus,Oslo,,['Advokater og juridiske tjenester'],994414143.0
Advokat Eilert Eilertsen,Viken,413 13 444,['Advokater og juridiske tjenester'],995949792.0
Advokatfirmaet Gavle,Vestland,,['Advokater og juridiske tjenester'],922978077.0
Advokat Kristoffer Hovda,Rogaland,478 53 631,['Advokater og juridiske tjenester'],823757832.0
Advokat Aksel O Hillestad,Oslo,982 94 520,['Advokater og juridiske tjenester'],997754182.0
Øystein Vikstøl,Agder,38 09 36 44,['Advokater og juridiske tjenester'],971332336.0
Advokat Aksel O. Hillestad,Oslo,,['Advokater og juridiske tjenester'],997754182.0
Advokat Astrid Aksnes,Vestland,994 38 595,['Advokater og juridiske tjenester'],926448536.0
Advokat Ole-Alexander Holmen,Viken,,['Advokater og juridiske tjenester'],922780412.0
Advokat Pål Minde,Rogaland,51 50 11 00,['Advokater og juridiske tjenester'],987383208.0
Advokat Sverre Andresen,Oslo,915 70 357,['Advokater og juridiske tjenester'],914531462.0
Advokatfirma Are Johnsen AS,Nordland,76 94 16 90,['Advokater og juridiske tjenester'],977107326.0
Advokat Rye-Holmboe AS,Troms og Finnmark,900 70 573,['Advokater og juridiske tjenester'],918710477.0
Advokatfirmaet Saar,Viken,21 37 87 01,['Advokater og juridiske tjenester'],983170137.0
Advokatfirmaet Skallerud AS,Viken,,['Advokater og juridiske tjenester'],920573894.0
Advokat Ola Lunde,Oslo,22 33 57 57,['Advokater og juridiske tjenester'],875956612.0
Advokat Kari Sofie Bjørnsen AS,Viken,900 90 313,['Advokater og juridiske tjenester'],912748723.0
Advokatfirma Riisøen Nygaard Holter,Vestland,55 23 61 00,['Advokater og juridiske tjenester'],987363525.0
Kristoffersen & Winsvold Advokatfellesskapet,Viken,69 95 50 40,['Advokater og juridiske tjenester'],957692311.0
"Advokatfellesskapet Kristoffersen, Winsvold & Sekkelsten",Viken,69 95 50 40,['Advokater og juridiske tjenester'],957692311.0
Advokatfirmaet Rusiti,Oslo,22 03 30 30,['Advokater og juridiske tjenester'],913442377.0
Advokatfirmaet Tennøe,Oslo,21 37 91 11,['Advokater og juridiske tjenester'],992345659.0
Dialogadvokatene Paul Rynning AS,Agder,906 87 908,['Advokater og juridiske tjenester'],968219804.0
Advokat Svein I Johansen,Viken,69 22 75 00,['Advokater og juridiske tjenester'],982715768.0
Advokat Svein I Johansen,Viken,950 28 624,['Advokater og juridiske tjenester'],982715768.0
Advokatene i Vægtergården,Viken,69 35 71 00,['Advokater og juridiske tjenester'],982715768.0
Advokatfirmaet Libertus AS,Trøndelag,905 09 419,['Advokater og juridiske tjenester'],999538339.0
Stephan Didrich Eid,Oslo,22 12 89 30,['Advokater og juridiske tjenester'],980649210.0
Advokatfirma Stephan Didrich Eid,Oslo,22 12 89 30,['Advokater og juridiske tjenester'],980649210.0
Advokat Hugo H. Dybwad,Rogaland,,['Advokater og juridiske tjenester'],994080814.0
Advokatfirma Tomasz Nierzwicki,Oslo,,['Advokater og juridiske tjenester'],998187788.0
Advokatfirma Risnes AS,Oslo,975 63 317,['Advokater og juridiske tjenester'],997656091.0
Jan Ivar Brataas,Oslo,,['Advokater og juridiske tjenester'],983557384.0
Advokatfirma Mjaaseth AS,Vestfold og Telemark,,['Advokater og juridiske tjenester'],912829022.0
Advokat Per Ove Tønnessen,Agder,,['Advokater og juridiske tjenester'],950959932.0
Advokat Rolf B. Larsen,Rogaland,908 71 977,['Advokater og juridiske tjenester'],823004672.0
Advokat Marianne Jordalen,Vestland,480 91 966,['Advokater og juridiske tjenester'],997849795.0
Advokat Bakkevig AS,Viken,69 36 73 00,['Advokater og juridiske tjenester'],994910841.0
Brevik Sissel Straume Advokat,Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
Barman Kjetil Advokat,Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
Hjelmaas Katharina Angvik Advokatfullmektig,Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
Kvande Geir Advokat,Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
Meringen Magnhild Pape Advokat,Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
"Advokatene Skåltveit, Kvande, Barman og Meringen",Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
Skåltveit Tore Advokat,Møre og Romsdal,71 58 73 30,['Advokater og juridiske tjenester'],992683961.0
Advokatfirmaet Amble AS,Vestland,57 83 71 30,['Advokater og juridiske tjenester'],996156281.0
Advokatfirma Petrolex DA,Viken,67 10 99 90,['Advokater og juridiske tjenester'],986404686.0
Advokat Kari Høgevold,Agder,901 61 651,['Advokater og juridiske tjenester'],986299327.0
Advokatfirmaet Erikssen & Co AS,Oslo,988 54 758,['Advokater og juridiske tjenester'],918181202.0
Advokatfirmaet Borge,Oslo,23 13 95 40,['Advokater og juridiske tjenester'],976065883.0
Advokat Ole Borge,Oslo,23 13 95 40,['Advokater og juridiske tjenester'],976065883.0
Advokat Christian Wefling AS,Innlandet,,['Advokater og juridiske tjenester'],994891626.0
Advokat Eli Anne Tanberg Finne AS,Trøndelag,414 33 822,['Advokater og juridiske tjenester'],920239811.0
Numedal Rettshjelp Marit Sand Deinboll,Viken,,['Advokater og juridiske tjenester'],988677647.0
Hege Falch,Vestland,55 90 45 60,['Advokater og juridiske tjenester'],979553145.0
Advokatfellesskapet Falch,Vestland,55 90 45 60,['Advokater og juridiske tjenester'],979553145.0
Paal Berg Helland,Oslo,977 39 240,['Advokater og juridiske tjenester'],983533256.0
Advokatfirmaet Hohmann AS,Viken,922 56 232,['Advokater og juridiske tjenester'],921757603.0
Lars Leversen,Oslo,22 34 61 00,['Advokater og juridiske tjenester'],881864282.0
Advokat Katharina Angvik Hjelmaas AS,Møre og Romsdal,,['Advokater og juridiske tjenester'],920194117.0
